match_id,season,match_date,home_team,away_team,home_pos,away_pos,hg,ag,actual,odds_away,odds_draw,odds_home,diff,gano,profit,league
432,2025-2026,2025-09-23,Ath Bilbao,Girona,7.0,20.0,1,1,draw,7.23,4.39,1.44,-13.0,False,-10.0,SP1
433,2025-2026,2025-09-23,Espanol,Valencia,4.0,11.0,2,2,draw,3.3,3.18,2.26,-7.0,False,-10.0,SP1
436,2025-2026,2025-09-24,Getafe,Alaves,8.0,11.0,1,1,draw,3.6,2.87,2.3,-3.0,False,-10.0,SP1
437,2025-2026,2025-09-24,Ath Madrid,Vallecano,12.0,14.0,3,2,home,6.31,4.25,1.5,-2.0,True,5.0,SP1
438,2025-2026,2025-09-24,Sociedad,Mallorca,18.0,19.0,1,0,home,4.69,3.49,1.79,-1.0,True,7.9,SP1
442,2025-2026,2025-09-27,Getafe,Levante,7.0,17.0,1,1,draw,3.95,3.13,2.05,-10.0,False,-10.0,SP1
445,2025-2026,2025-09-27,Villarreal,Ath Bilbao,3.0,8.0,1,0,home,3.64,3.3,2.08,-5.0,True,10.8,SP1
447,2025-2026,2025-09-28,Elche,Celta,7.0,14.0,2,1,home,2.57,3.14,2.78,-7.0,True,17.799999999999997,SP1
448,2025-2026,2025-09-28,Barcelona,Sociedad,2.0,16.0,2,1,home,9.61,5.88,1.27,-14.0,True,2.7,SP1
449,2025-2026,2025-09-28,Betis,Osasuna,10.0,13.0,2,0,home,4.5,3.68,1.75,-3.0,True,7.5,SP1
450,2025-2026,2025-09-30,Valencia,Oviedo,12.0,19.0,1,2,away,5.11,3.64,1.68,-7.0,False,-10.0,SP1
452,2025-2026,2025-10-04,Oviedo,Levante,14.0,15.0,0,2,away,2.86,3.26,2.48,-1.0,False,-10.0,SP1
454,2025-2026,2025-10-04,Ath Bilbao,Mallorca,10.0,20.0,2,1,home,6.8,3.92,1.52,-10.0,True,5.2,SP1
455,2025-2026,2025-10-04,Real Madrid,Villarreal,2.0,3.0,3,1,home,6.1,4.98,1.44,-1.0,True,4.3999999999999995,SP1
462,2025-2026,2025-10-18,Sevilla,Mallorca,7.0,20.0,1,3,away,4.46,3.39,1.85,-13.0,False,-10.0,SP1
463,2025-2026,2025-10-18,Barcelona,Girona,2.0,18.0,2,1,home,12.16,7.39,1.19,-16.0,True,1.8999999999999995,SP1
464,2025-2026,2025-10-18,Villarreal,Betis,3.0,4.0,2,2,draw,3.87,3.73,1.88,-1.0,False,-10.0,SP1
465,2025-2026,2025-10-18,Ath Madrid,Osasuna,6.0,12.0,1,0,home,8.72,4.68,1.37,-6.0,True,3.700000000000001,SP1
466,2025-2026,2025-10-19,Elche,Ath Bilbao,8.0,9.0,0,0,draw,2.12,3.2,3.58,-1.0,False,-10.0,SP1
467,2025-2026,2025-10-19,Celta,Sociedad,17.0,20.0,1,1,draw,3.46,3.33,2.1,-3.0,False,-10.0,SP1
468,2025-2026,2025-10-19,Levante,Vallecano,13.0,14.0,0,3,away,2.5,3.33,2.75,-1.0,False,-10.0,SP1
470,2025-2026,2025-10-20,Alaves,Valencia,11.0,16.0,0,0,draw,3.4,3.06,2.25,-5.0,False,-10.0,SP1
473,2025-2026,2025-10-25,Espanol,Elche,6.0,7.0,1,0,home,3.91,3.34,1.97,-1.0,True,9.7,SP1
474,2025-2026,2025-10-25,Ath Bilbao,Getafe,8.0,12.0,0,1,away,6.08,3.49,1.65,-4.0,False,-10.0,SP1
477,2025-2026,2025-10-26,Real Madrid,Barcelona,1.0,2.0,2,1,home,3.16,4.07,1.99,-1.0,True,9.9,SP1
478,2025-2026,2025-10-26,Osasuna,Celta,13.0,18.0,2,3,away,3.08,3.17,2.36,-5.0,False,-10.0,SP1
481,2025-2026,2025-10-31,Getafe,Girona,10.0,20.0,2,1,home,3.91,2.95,2.15,-10.0,True,11.5,SP1
482,2025-2026,2025-11-01,Villarreal,Vallecano,3.0,8.0,4,0,home,4.8,3.85,1.69,-5.0,True,6.8999999999999995,SP1
483,2025-2026,2025-11-01,Ath Madrid,Sevilla,4.0,11.0,3,0,home,8.78,5.3,1.32,-7.0,True,3.2000000000000006,SP1
485,2025-2026,2025-11-01,Real Madrid,Valencia,1.0,18.0,4,0,home,14.28,7.58,1.17,-17.0,True,1.6999999999999993,SP1
488,2025-2026,2025-11-02,Barcelona,Elche,3.0,9.0,3,1,home,12.22,6.46,1.21,-6.0,True,2.0999999999999996,SP1
489,2025-2026,2025-11-02,Betis,Mallorca,7.0,16.0,3,0,home,5.42,4.02,1.58,-9.0,True,5.800000000000001,SP1
491,2025-2026,2025-11-07,Elche,Sociedad,9.0,14.0,1,1,draw,2.7,3.13,2.71,-5.0,False,-10.0,SP1
493,2025-2026,2025-11-08,Sevilla,Osasuna,13.0,15.0,1,0,home,3.52,3.21,2.16,-2.0,True,11.600000000000001,SP1
494,2025-2026,2025-11-08,Ath Madrid,Levante,4.0,17.0,3,1,home,12.28,6.53,1.21,-13.0,True,2.0999999999999996,SP1
496,2025-2026,2025-11-09,Ath Bilbao,Oviedo,12.0,20.0,1,0,home,7.53,3.9,1.48,-8.0,True,4.8,SP1
501,2025-2026,2025-11-21,Valencia,Levante,17.0,19.0,1,0,home,3.66,3.53,2.0,-2.0,True,10.0,SP1
502,2025-2026,2025-11-22,Alaves,Celta,10.0,13.0,0,1,away,2.94,3.04,2.56,-3.0,False,-10.0,SP1
503,2025-2026,2025-11-22,Barcelona,Ath Bilbao,2.0,7.0,4,0,home,6.7,5.01,1.41,-5.0,True,4.1,SP1
505,2025-2026,2025-11-22,Villarreal,Mallorca,3.0,16.0,2,1,home,7.07,4.65,1.43,-13.0,True,4.299999999999999,SP1
507,2025-2026,2025-11-23,Betis,Girona,5.0,18.0,1,1,draw,5.46,4.35,1.53,-13.0,False,-10.0,SP1
510,2025-2026,2025-11-24,Espanol,Sevilla,6.0,9.0,2,1,home,3.59,3.29,2.07,-3.0,True,10.7,SP1
511,2025-2026,2025-11-28,Getafe,Elche,7.0,10.0,1,0,home,3.84,2.91,2.19,-3.0,True,11.899999999999999,SP1
512,2025-2026,2025-11-29,Mallorca,Osasuna,16.0,17.0,2,2,draw,3.3,3.03,2.34,-1.0,False,-10.0,SP1
513,2025-2026,2025-11-29,Barcelona,Alaves,2.0,14.0,3,1,home,12.97,7.14,1.19,-12.0,True,1.8999999999999995,SP1
515,2025-2026,2025-11-29,Ath Madrid,Oviedo,4.0,20.0,2,0,home,14.78,6.16,1.21,-16.0,True,2.0999999999999996,SP1
520,2025-2026,2025-12-01,Vallecano,Valencia,11.0,16.0,1,1,draw,4.11,3.3,1.92,-5.0,False,-10.0,SP1
521,2025-2026,2025-12-02,Barcelona,Ath Madrid,1.0,4.0,3,1,home,4.07,4.21,1.73,-3.0,True,7.3,SP1
524,2025-2026,2025-12-06,Villarreal,Getafe,3.0,7.0,2,0,home,5.95,3.79,1.6,-4.0,True,6.000000000000001,SP1
528,2025-2026,2025-12-07,Elche,Girona,11.0,18.0,3,0,home,3.34,3.41,2.12,-7.0,True,11.200000000000001,SP1
530,2025-2026,2025-12-07,Espanol,Vallecano,6.0,11.0,1,0,home,3.18,3.19,2.25,-5.0,True,12.5,SP1
531,2025-2026,2025-12-07,Real Madrid,Celta,2.0,14.0,0,2,away,8.81,5.65,1.29,-12.0,False,-10.0,SP1
532,2025-2026,2025-12-08,Osasuna,Levante,17.0,20.0,2,0,home,4.59,3.64,1.74,-3.0,True,7.4,SP1
533,2025-2026,2025-12-12,Sociedad,Girona,14.0,18.0,1,2,away,4.73,3.73,1.72,-4.0,False,-10.0,SP1
534,2025-2026,2025-12-13,Ath Madrid,Valencia,4.0,16.0,2,1,home,10.58,5.21,1.29,-12.0,True,2.9000000000000004,SP1
536,2025-2026,2025-12-13,Barcelona,Osasuna,1.0,16.0,2,0,home,11.63,7.34,1.2,-15.0,True,1.9999999999999996,SP1
538,2025-2026,2025-12-14,Sevilla,Oviedo,13.0,19.0,4,0,home,4.3,3.32,1.88,-6.0,True,8.799999999999999,SP1
546,2025-2026,2025-12-20,Real Madrid,Sevilla,2.0,9.0,2,0,home,12.31,6.82,1.21,-7.0,True,2.0999999999999996,SP1
549,2025-2026,2025-12-21,Elche,Vallecano,11.0,13.0,4,0,home,3.05,3.05,2.44,-2.0,True,14.399999999999999,SP1
550,2025-2026,2025-12-21,Betis,Getafe,6.0,11.0,4,0,home,5.36,3.44,1.7,-5.0,True,7.0,SP1
553,2025-2026,2026-01-03,Celta,Valencia,7.0,17.0,4,1,home,4.0,3.31,1.96,-10.0,True,9.6,SP1
557,2025-2026,2026-01-04,Sevilla,Levante,11.0,20.0,0,3,away,4.48,3.6,1.77,-9.0,False,-10.0,SP1
558,2025-2026,2026-01-04,Real Madrid,Betis,2.0,6.0,5,1,home,5.99,4.67,1.46,-4.0,True,4.6,SP1
559,2025-2026,2026-01-04,Alaves,Oviedo,15.0,20.0,1,1,draw,5.02,3.08,1.84,-5.0,False,-10.0,SP1
560,2025-2026,2026-01-04,Mallorca,Girona,15.0,18.0,1,2,away,3.34,3.12,2.24,-3.0,False,-10.0,SP1
562,2025-2026,2026-01-09,Getafe,Sociedad,10.0,15.0,1,2,away,2.43,2.83,3.38,-5.0,False,-10.0,SP1
564,2025-2026,2026-01-10,Villarreal,Alaves,3.0,14.0,3,1,home,6.96,4.32,1.46,-11.0,True,4.6,SP1
567,2025-2026,2026-01-11,Vallecano,Mallorca,15.0,17.0,2,1,home,4.46,3.23,1.88,-2.0,True,8.799999999999999,SP1
570,2025-2026,2026-01-16,Espanol,Girona,5.0,13.0,0,2,away,4.26,3.43,1.87,-8.0,False,-10.0,SP1
571,2025-2026,2026-01-17,Real Madrid,Levante,2.0,19.0,2,0,home,14.17,8.13,1.16,-17.0,True,1.5999999999999992,SP1
573,2025-2026,2026-01-17,Osasuna,Oviedo,16.0,20.0,3,2,home,4.99,3.39,1.77,-4.0,True,7.7,SP1
575,2025-2026,2026-01-18,Getafe,Valencia,15.0,18.0,0,1,away,3.26,2.77,2.51,-3.0,False,-10.0,SP1
576,2025-2026,2026-01-18,Ath Madrid,Alaves,4.0,18.0,1,0,home,10.03,5.12,1.3,-14.0,True,3.0000000000000004,SP1
577,2025-2026,2026-01-18,Celta,Vallecano,7.0,12.0,3,0,home,3.86,3.18,2.03,-5.0,True,10.299999999999997,SP1
579,2025-2026,2026-01-19,Elche,Sevilla,11.0,16.0,2,2,draw,3.16,3.3,2.23,-5.0,False,-10.0,SP1
585,2025-2026,2026-01-25,Ath Madrid,Mallorca,3.0,16.0,3,0,home,10.0,5.36,1.28,-13.0,True,2.8000000000000003,SP1
586,2025-2026,2026-01-25,Barcelona,Oviedo,2.0,20.0,3,0,home,20.27,9.93,1.09,-18.0,True,0.9000000000000008,SP1
589,2025-2026,2026-01-26,Girona,Getafe,13.0,18.0,1,1,draw,3.93,3.01,2.08,-5.0,False,-10.0,SP1
590,2025-2026,2026-01-30,Espanol,Alaves,5.0,15.0,1,2,away,4.47,3.07,1.95,-10.0,False,-10.0,SP1
595,2025-2026,2026-02-01,Real Madrid,Vallecano,2.0,16.0,2,1,home,10.69,5.96,1.24,-14.0,True,2.4,SP1
596,2025-2026,2026-02-01,Betis,Valencia,6.0,15.0,2,1,home,4.31,3.47,1.83,-9.0,True,8.3,SP1
600,2025-2026,2026-02-06,Celta,Osasuna,7.0,9.0,1,2,away,4.06,3.27,1.97,-2.0,False,-10.0,SP1
601,2025-2026,2026-02-07,Barcelona,Mallorca,1.0,14.0,3,0,home,14.69,8.3,1.15,-13.0,True,1.4999999999999991,SP1
602,2025-2026,2026-02-07,Sociedad,Elche,9.0,13.0,3,1,home,5.04,3.97,1.64,-4.0,True,6.399999999999999,SP1
603,2025-2026,2026-02-08,Alaves,Getafe,10.0,16.0,0,2,away,3.69,2.78,2.3,-6.0,False,-10.0,SP1
604,2025-2026,2026-02-08,Ath Bilbao,Levante,12.0,19.0,4,2,home,5.52,3.8,1.61,-7.0,True,6.100000000000001,SP1
606,2025-2026,2026-02-08,Ath Madrid,Betis,3.0,5.0,0,1,away,6.15,4.47,1.47,-2.0,False,-10.0,SP1
608,2025-2026,2026-02-09,Villarreal,Espanol,4.0,6.0,4,1,home,4.53,3.99,1.67,-2.0,True,6.699999999999999,SP1
610,2025-2026,2026-02-14,Espanol,Celta,6.0,7.0,2,2,draw,2.97,3.16,2.41,-1.0,False,-10.0,SP1
612,2025-2026,2026-02-14,Sevilla,Alaves,14.0,15.0,1,1,draw,3.71,3.12,2.09,-1.0,False,-10.0,SP1
613,2025-2026,2026-02-14,Real Madrid,Sociedad,2.0,8.0,4,1,home,7.59,5.27,1.34,-6.0,True,3.400000000000001,SP1
620,2025-2026,2026-02-20,Ath Bilbao,Elche,9.0,16.0,2,1,home,5.03,3.83,1.66,-7.0,True,6.6,SP1
621,2025-2026,2026-02-21,Sociedad,Oviedo,9.0,20.0,3,3,draw,7.52,4.06,1.46,-11.0,False,-10.0,SP1
622,2025-2026,2026-02-21,Betis,Vallecano,5.0,17.0,1,1,draw,4.19,3.45,1.88,-12.0,False,-10.0,SP1
624,2025-2026,2026-02-21,Ath Madrid,Espanol,4.0,6.0,4,2,home,6.87,4.25,1.47,-2.0,True,4.699999999999999,SP1
625,2025-2026,2026-02-22,Getafe,Sevilla,11.0,13.0,0,1,away,3.31,2.87,2.39,-2.0,False,-10.0,SP1
626,2025-2026,2026-02-22,Barcelona,Levante,2.0,19.0,3,0,home,17.54,9.98,1.1,-17.0,True,1.0000000000000009,SP1
627,2025-2026,2026-02-22,Celta,Mallorca,7.0,18.0,2,0,home,4.53,3.4,1.81,-11.0,True,8.100000000000001,SP1
628,2025-2026,2026-02-22,Villarreal,Valencia,3.0,16.0,2,1,home,4.62,3.86,1.69,-13.0,True,6.8999999999999995,SP1
632,2025-2026,2026-02-28,Barcelona,Villarreal,1.0,3.0,4,1,home,8.02,6.15,1.29,-2.0,True,2.9000000000000004,SP1
637,2025-2026,2026-03-01,Betis,Sevilla,5.0,12.0,2,2,draw,4.42,3.63,1.77,-7.0,False,-10.0,SP1
639,2025-2026,2026-03-02,Real Madrid,Getafe,2.0,13.0,0,1,away,10.52,5.12,1.28,-11.0,False,-10.0,SP1
640,2025-2026,2026-03-04,Vallecano,Oviedo,15.0,20.0,3,0,home,5.22,3.63,1.68,-5.0,True,6.799999999999999,SP1
642,2025-2026,2026-03-07,Osasuna,Mallorca,10.0,18.0,2,2,draw,4.93,3.55,1.74,-8.0,False,-10.0,SP1
644,2025-2026,2026-03-07,Ath Madrid,Sociedad,3.0,8.0,3,2,home,5.32,3.98,1.6,-5.0,True,6.000000000000001,SP1
646,2025-2026,2026-03-08,Villarreal,Elche,4.0,17.0,2,1,home,5.99,4.49,1.47,-13.0,True,4.699999999999999,SP1
649,2025-2026,2026-03-08,Valencia,Alaves,15.0,16.0,3,2,home,3.85,3.1,2.06,-1.0,True,10.600000000000001,SP1
650,2025-2026,2026-03-09,Espanol,Oviedo,7.0,20.0,1,1,draw,4.25,3.31,1.88,-13.0,False,-10.0,SP1
653,2025-2026,2026-03-14,Ath Madrid,Getafe,4.0,9.0,1,0,home,6.91,3.67,1.55,-5.0,True,5.5,SP1
655,2025-2026,2026-03-14,Real Madrid,Elche,2.0,17.0,4,1,home,8.41,5.66,1.3,-15.0,True,3.0000000000000004,SP1
657,2025-2026,2026-03-15,Barcelona,Sevilla,1.0,15.0,5,2,home,9.19,6.06,1.26,-14.0,True,2.6,SP1
658,2025-2026,2026-03-15,Betis,Celta,5.0,6.0,1,1,draw,3.29,3.25,2.18,-1.0,False,-10.0,SP1
659,2025-2026,2026-03-15,Sociedad,Osasuna,8.0,11.0,3,1,home,4.06,3.43,1.87,-3.0,True,8.700000000000001,SP1
660,2025-2026,2026-03-16,Vallecano,Levante,14.0,19.0,1,1,draw,4.92,3.74,1.67,-5.0,False,-10.0,SP1
661,2025-2026,2026-03-20,Villarreal,Sociedad,4.0,7.0,3,1,home,3.72,3.62,1.93,-3.0,True,9.299999999999999,SP1
663,2025-2026,2026-03-21,Espanol,Getafe,8.0,9.0,1,2,away,3.28,2.92,2.4,-1.0,False,-10.0,SP1
664,2025-2026,2026-03-21,Levante,Oviedo,19.0,20.0,4,2,home,3.33,3.28,2.18,-1.0,True,11.8,SP1
665,2025-2026,2026-03-21,Osasuna,Girona,11.0,12.0,1,0,home,3.29,3.35,2.17,-1.0,True,11.7,SP1
667,2025-2026,2026-03-22,Barcelona,Vallecano,1.0,14.0,1,0,home,9.96,6.54,1.22,-13.0,True,2.1999999999999997,SP1
668,2025-2026,2026-03-22,Celta,Alaves,6.0,17.0,3,4,away,4.64,3.33,1.81,-11.0,False,-10.0,SP1
670,2025-2026,2026-03-22,Real Madrid,Ath Madrid,2.0,4.0,3,2,home,3.54,3.78,1.91,-2.0,True,9.1,SP1
671,2025-2026,2026-04-03,Vallecano,Elche,14.0,17.0,1,0,home,4.7,3.77,1.72,-3.0,True,7.199999999999999,SP1
672,2025-2026,2026-04-04,Sociedad,Levante,7.0,19.0,2,0,home,5.42,4.18,1.57,-12.0,True,5.700000000000001,SP1
674,2025-2026,2026-04-04,Betis,Espanol,5.0,11.0,0,0,draw,4.59,3.88,1.71,-6.0,False,-10.0,SP1
676,2025-2026,2026-04-05,Getafe,Ath Bilbao,8.0,10.0,2,0,home,2.63,2.82,2.99,-2.0,True,19.900000000000002,SP1
681,2025-2026,2026-04-10,Real Madrid,Girona,2.0,12.0,1,1,draw,8.57,5.76,1.3,-10.0,False,-10.0,SP1
682,2025-2026,2026-04-11,Sociedad,Alaves,7.0,15.0,3,3,draw,4.76,3.68,1.72,-8.0,False,-10.0,SP1
684,2025-2026,2026-04-11,Barcelona,Espanol,1.0,10.0,4,1,home,9.39,6.26,1.26,-9.0,True,2.6,SP1
688,2025-2026,2026-04-12,Celta,Oviedo,6.0,20.0,0,3,away,4.9,3.8,1.66,-14.0,False,-10.0,SP1
694,2025-2026,2026-04-21,Real Madrid,Alaves,2.0,17.0,2,1,home,11.23,6.46,1.23,-15.0,True,2.3,SP1
696,2025-2026,2026-04-22,Sociedad,Getafe,7.0,8.0,0,1,away,3.58,3.01,2.22,-1.0,False,-10.0,SP1
697,2025-2026,2026-04-22,Barcelona,Celta,1.0,6.0,1,0,home,10.25,6.72,1.23,-5.0,True,2.3,SP1
705,2025-2026,2026-04-25,Ath Madrid,Ath Bilbao,4.0,9.0,3,2,home,3.15,3.48,2.16,-5.0,True,11.600000000000001,SP1
708,2025-2026,2026-04-26,Osasuna,Sevilla,10.0,18.0,2,1,home,3.55,3.35,2.03,-8.0,True,10.299999999999997,SP1
709,2025-2026,2026-04-26,Villarreal,Celta,3.0,6.0,2,1,home,3.57,3.35,2.03,-3.0,True,10.299999999999997,SP1
710,2025-2026,2026-04-27,Espanol,Levante,14.0,19.0,0,0,draw,3.72,3.36,1.98,-5.0,False,-10.0,SP1
711,2025-2026,2026-05-01,Girona,Mallorca,15.0,17.0,0,1,away,3.57,3.43,2.04,-2.0,False,-10.0,SP1
712,2025-2026,2026-05-02,Villarreal,Levante,3.0,19.0,5,1,home,4.31,4.09,1.7,-16.0,True,7.0,SP1
716,2025-2026,2026-05-03,Celta,Elche,6.0,14.0,3,1,home,4.24,3.81,1.75,-8.0,True,7.5,SP1
717,2025-2026,2026-05-03,Getafe,Vallecano,7.0,11.0,0,2,away,4.15,3.17,1.93,-4.0,False,-10.0,SP1
718,2025-2026,2026-05-03,Betis,Oviedo,5.0,20.0,3,0,home,5.75,4.02,1.54,-15.0,True,5.4,SP1
722,2025-2026,2026-05-09,Elche,Alaves,14.0,18.0,1,1,draw,3.2,3.32,2.22,-4.0,False,-10.0,SP1
724,2025-2026,2026-05-09,Ath Madrid,Celta,4.0,6.0,0,1,away,3.34,3.47,2.08,-2.0,False,-10.0,SP1
727,2025-2026,2026-05-10,Ath Bilbao,Valencia,9.0,15.0,0,1,away,4.73,3.67,1.71,-6.0,False,-10.0,SP1
729,2025-2026,2026-05-10,Barcelona,Real Madrid,1.0,2.0,2,0,home,4.28,4.65,1.61,-1.0,True,6.100000000000001,SP1
730,2025-2026,2026-05-11,Vallecano,Girona,11.0,17.0,1,1,draw,2.92,3.39,2.3,-6.0,False,-10.0,SP1
731,2025-2026,2026-05-12,Celta,Levante,6.0,19.0,2,3,away,4.17,3.78,1.78,-13.0,False,-10.0,SP1
732,2025-2026,2026-05-12,Betis,Elche,5.0,14.0,2,1,home,5.25,4.16,1.57,-9.0,True,5.700000000000001,SP1
735,2025-2026,2026-05-13,Villarreal,Sevilla,3.0,14.0,2,3,away,3.5,3.29,2.09,-11.0,False,-10.0,SP1
737,2025-2026,2026-05-13,Getafe,Mallorca,7.0,17.0,3,1,home,3.51,3.07,2.19,-10.0,True,11.899999999999999,SP1
740,2025-2026,2026-05-14,Real Madrid,Oviedo,2.0,20.0,2,0,home,10.42,6.28,1.23,-18.0,True,2.3,SP1
742,2025-2026,2026-05-17,Ath Madrid,Girona,4.0,16.0,1,0,home,4.25,3.74,1.74,-12.0,True,7.4,SP1
745,2025-2026,2026-05-17,Osasuna,Espanol,13.0,16.0,1,2,away,3.7,3.11,2.05,-3.0,False,-10.0,SP1
748,2025-2026,2026-05-17,Sociedad,Valencia,8.0,13.0,3,4,away,3.21,3.37,2.13,-5.0,False,-10.0,SP1
750,2025-2026,2026-05-17,Barcelona,Betis,1.0,5.0,3,1,home,7.08,5.5,1.33,-4.0,True,3.3000000000000007,SP1
752,2025-2026,2026-05-23,Betis,Levante,5.0,17.0,2,1,home,3.26,3.26,2.19,-12.0,True,11.899999999999999,SP1
753,2025-2026,2026-05-23,Celta,Sevilla,6.0,14.0,1,0,home,4.52,3.68,1.74,-8.0,True,7.4,SP1
755,2025-2026,2026-05-23,Getafe,Osasuna,8.0,15.0,1,0,home,3.38,2.77,2.41,-7.0,True,14.100000000000001,SP1
757,2025-2026,2026-05-23,Mallorca,Oviedo,19.0,20.0,3,0,home,6.9,4.33,1.45,-1.0,True,4.5,SP1
758,2025-2026,2026-05-23,Real Madrid,Ath Bilbao,2.0,12.0,4,2,home,5.84,4.63,1.46,-10.0,True,4.6,SP1
760,2025-2026,2026-05-24,Villarreal,Ath Madrid,3.0,4.0,5,1,home,2.58,3.71,2.39,-1.0,True,13.900000000000002,SP1
52,2025-2026,2025-09-27,Chelsea,Brighton,6.0,15.0,1,3,away,3.86,3.86,1.86,-9.0,False,-10.0,E0
55,2025-2026,2025-09-27,Man City,Burnley,11.0,17.0,5,1,home,15.54,7.48,1.17,-6.0,True,1.6999999999999993,E0
57,2025-2026,2025-09-27,Tottenham,Wolves,7.0,20.0,1,1,draw,6.38,4.57,1.47,-13.0,False,-10.0,E0
60,2025-2026,2025-09-29,Everton,West Ham,12.0,19.0,1,1,draw,4.83,3.69,1.72,-7.0,False,-10.0,E0
61,2025-2026,2025-10-03,Bournemouth,Fulham,6.0,11.0,3,1,home,3.85,3.5,1.97,-5.0,True,9.7,E0
63,2025-2026,2025-10-04,Arsenal,West Ham,4.0,19.0,2,0,home,15.25,6.83,1.19,-15.0,True,1.8999999999999995,E0
66,2025-2026,2025-10-05,Aston Villa,Burnley,16.0,18.0,2,1,home,5.76,4.0,1.59,-2.0,True,5.9,E0
68,2025-2026,2025-10-05,Newcastle,Nott'm Forest,16.0,17.0,2,0,home,5.46,4.21,1.58,-1.0,True,5.800000000000001,E0
75,2025-2026,2025-10-18,Man City,Everton,6.0,9.0,2,0,home,7.91,4.92,1.38,-3.0,True,3.799999999999999,E0
76,2025-2026,2025-10-18,Sunderland,Wolves,9.0,20.0,2,0,home,3.13,3.07,2.46,-11.0,True,14.6,E0
78,2025-2026,2025-10-19,Tottenham,Aston Villa,5.0,13.0,1,2,away,3.42,3.56,2.06,-8.0,False,-10.0,E0
79,2025-2026,2025-10-19,Liverpool,Man United,3.0,12.0,1,2,away,4.89,4.4,1.6,-9.0,False,-10.0,E0
81,2025-2026,2025-10-24,Leeds,West Ham,16.0,19.0,2,1,home,4.59,3.57,1.81,-3.0,True,8.100000000000001,E0
82,2025-2026,2025-10-25,Chelsea,Sunderland,5.0,7.0,1,2,away,8.31,4.99,1.37,-2.0,False,-10.0,E0
83,2025-2026,2025-10-25,Newcastle,Fulham,15.0,16.0,2,1,home,5.44,3.97,1.62,-1.0,True,6.200000000000001,E0
84,2025-2026,2025-10-25,Man United,Brighton,9.0,10.0,4,2,home,3.45,3.83,2.0,-1.0,True,10.0,E0
86,2025-2026,2025-10-26,Arsenal,Crystal Palace,1.0,9.0,1,0,home,7.76,4.6,1.41,-8.0,True,4.1,E0
88,2025-2026,2025-10-26,Bournemouth,Nott'm Forest,5.0,18.0,2,0,home,4.29,3.79,1.79,-13.0,True,7.9,E0
91,2025-2026,2025-11-01,Brighton,Leeds,13.0,15.0,3,0,home,4.11,3.74,1.85,-2.0,True,8.5,E0
93,2025-2026,2025-11-01,Crystal Palace,Brentford,11.0,12.0,2,0,home,3.85,3.65,1.92,-1.0,True,9.2,E0
94,2025-2026,2025-11-01,Fulham,Wolves,17.0,20.0,3,0,home,4.51,3.46,1.84,-3.0,True,8.4,E0
96,2025-2026,2025-11-01,Tottenham,Chelsea,3.0,11.0,0,1,away,2.5,3.52,2.71,-8.0,False,-10.0,E0
97,2025-2026,2025-11-01,Liverpool,Aston Villa,10.0,11.0,2,0,home,4.81,4.32,1.63,-1.0,True,6.299999999999999,E0
100,2025-2026,2025-11-03,Sunderland,Everton,7.0,15.0,1,1,draw,2.67,3.12,2.74,-8.0,False,-10.0,E0
101,2025-2026,2025-11-08,Tottenham,Man United,6.0,8.0,2,2,draw,2.52,3.58,2.65,-2.0,False,-10.0,E0
102,2025-2026,2025-11-08,Everton,Fulham,14.0,15.0,2,0,home,3.4,3.28,2.2,-1.0,True,12.000000000000002,E0
105,2025-2026,2025-11-08,Chelsea,Wolves,8.0,20.0,3,0,home,8.27,5.06,1.36,-12.0,True,3.600000000000001,E0
107,2025-2026,2025-11-09,Brentford,Newcastle,13.0,14.0,3,1,home,2.45,3.4,2.84,-1.0,True,18.4,E0
108,2025-2026,2025-11-09,Crystal Palace,Brighton,10.0,12.0,0,0,draw,3.04,3.52,2.27,-2.0,False,-10.0,E0
110,2025-2026,2025-11-09,Man City,Liverpool,3.0,6.0,3,0,home,3.72,3.92,1.88,-3.0,True,8.799999999999999,E0
112,2025-2026,2025-11-22,Bournemouth,West Ham,9.0,18.0,2,2,draw,5.14,4.09,1.62,-9.0,False,-10.0,E0
113,2025-2026,2025-11-22,Brighton,Brentford,11.0,12.0,2,1,home,3.82,3.66,1.93,-1.0,True,9.299999999999999,E0
115,2025-2026,2025-11-22,Liverpool,Nott'm Forest,10.0,19.0,0,3,away,6.97,4.86,1.42,-9.0,False,-10.0,E0
119,2025-2026,2025-11-23,Arsenal,Tottenham,1.0,9.0,4,1,home,8.03,4.66,1.39,-8.0,True,3.899999999999999,E0
120,2025-2026,2025-11-24,Man United,Everton,10.0,13.0,0,1,away,4.49,3.83,1.74,-3.0,False,-10.0,E0
121,2025-2026,2025-11-29,Brentford,Burnley,13.0,19.0,3,1,home,6.96,4.54,1.45,-6.0,True,4.5,E0
122,2025-2026,2025-11-29,Man City,Leeds,3.0,18.0,3,2,home,11.78,6.42,1.23,-15.0,True,2.3,E0
123,2025-2026,2025-11-29,Sunderland,Bournemouth,7.0,9.0,3,2,home,2.35,3.3,3.04,-2.0,True,20.4,E0
124,2025-2026,2025-11-29,Everton,Newcastle,12.0,14.0,1,4,away,2.55,3.31,2.79,-2.0,False,-10.0,E0
125,2025-2026,2025-11-29,Tottenham,Fulham,10.0,15.0,1,2,away,3.33,3.39,2.18,-5.0,False,-10.0,E0
